subject,hemisphere,boundary,anat_centroid,anat_meanmin,wang_centroid,wang_meanmin
REPchild-0013,rh,IPS0_IPS1,13.87587100161778,5.954731578143278,10.530148448906399,4.082670846056298
REPchild-0013,rh,IPS1_IPS2,14.218140912434208,8.880620938717563,11.504930164956992,5.550258479428132
REPchild-0013,rh,IPS2_IPS3,10.094334668200158,5.915367894944788,6.858823238478605,2.6592485180117587
REPchild-0014,lh,V3ab_IPS0,3.862687307987025,2.0295352941714975,1.2589381770475803,0.3305917673751687
REPchild-0014,lh,IPS0_IPS1,5.064164036559206,2.8765794227405523,9.316728939830078,4.859043117032259
REPchild-0014,lh,IPS1_IPS2,4.942656648585556,2.2460788022152745,17.47041708258219,11.466438073460623
REPchild-0014,lh,IPS2_IPS3,8.94989835789463,5.701409351403823,17.759386976765423,12.788069369588642
REPchild-0014,rh,V3ab_IPS0,3.8587332658859546,2.981910104867091,18.444968830354533,9.660896909420725
REPchild-0014,rh,IPS0_IPS1,3.424633429150112,2.0008540336670166,17.942692460497792,9.863751686583484
REPchild-0014,rh,IPS1_IPS2,2.0585991107177914,0.8423787542034484,17.51573610787614,11.872168931598093
REPchild-0014,rh,IPS2_IPS3,3.516325958161481,1.454437027037857,17.81107766038698,8.117879447339543
REPchild-0015,lh,V3ab_IPS0,7.153337620911419,2.5447443433917774,8.903814689396595,5.882265730441501
REPchild-0015,lh,IPS0_IPS1,4.906870867325269,2.9131034772919047,3.4046950196673573,1.9176426545512435
REPchild-0015,lh,IPS1_IPS2,7.100423349212387,5.019347357014854,3.646499342302014,1.528910931127184
REPchild-0015,lh,IPS2_IPS3,10.951592434165963,3.9522974143289327,5.652923936943886,3.7615555505938905
REPchild-0015,rh,V3ab_IPS0,6.836300024328516,5.088838941500839,3.0677002626261367,2.193732299651187
REPchild-0015,rh,IPS0_IPS1,14.025008110710598,11.306277112865008,6.880141318742123,4.531967424324465
REPchild-0015,rh,IPS1_IPS2,12.427415586517832,11.159231308635412,7.511665957504756,7.258182337879216
REPchild-0015,rh,IPS2_IPS3,4.366824082624283,3.4742887352167777,6.2170399733513255,2.3946466627866236
REPchild-0016,lh,V3ab_IPS0,2.967661568165613,2.106302729475178,1.129355592450489,0.8475073754670626
REPchild-0016,lh,IPS0_IPS1,3.311381617541521,1.629931586145959,2.5326810497633474,1.6502945691996616
REPchild-0016,lh,IPS1_IPS2,4.286523741151654,2.7910993762003766,10.888054941869614,3.5466148205703814
REPchild-0016,lh,IPS2_IPS3,3.910827020823806,2.7176385865808177,7.9621170380615425,3.857256154194896
REPchild-0016,rh,V3ab_IPS0,5.440323556485727,2.8684272151715207,3.0125387759443476,3.0915197153160427
REPchild-0016,rh,IPS0_IPS1,9.407918987909815,6.7614222885261945,4.082807968309504,3.4691931312910285
REPchild-0016,rh,IPS1_IPS2,10.191278322860931,8.04354860637433,10.967302796072898,6.9411161990183965
REPchild-0016,rh,IPS2_IPS3,6.616809356988681,6.07009135570623,12.760592281698077,9.026740209087361
REPchild-0017,lh,V3ab_IPS0,12.441069058071637,9.530967731503216,5.955241494522926,5.333734203833993
REPchild-0017,lh,IPS0_IPS1,10.800484707228014,7.839810816089623,6.077764194545157,3.546471615376743
REPchild-0017,lh,IPS1_IPS2,1.944843924330498,1.1174158943441004,8.936792587230343,2.9360970962942083
REPchild-0017,lh,IPS2_IPS3,3.0812699736280384,2.1675620099020665,4.522704112424142,1.9942142296254357
REPchild-0017,rh,V3ab_IPS0,9.046284333420056,4.927416311298407,4.041543775324374,3.801924519569351
REPchild-0017,rh,IPS0_IPS1,7.982955093616525,5.53932441608392,8.232685926782722,4.2357039269300145
REPchild-0017,rh,IPS1_IPS2,5.108843647868074,3.5880326020060913,5.4054318245881285,3.577645318794379
REPchild-0017,rh,IPS2_IPS3,3.8730860704962713,4.543737363853458,4.76596752060137,4.9273554994356825
REPchild-0018,lh,V3ab_IPS0,7.4950250945187475,4.202741189836221,7.937037362983908,2.946960823198679
REPchild-0018,lh,IPS0_IPS1,3.496059743974056,2.7893118831755386,1.828565698011241,2.891915653891637
REPchild-0018,lh,IPS1_IPS2,2.5371795969287536,1.9264990975545793,4.818312484275292,3.5609878590619015
REPchild-0018,lh,IPS2_IPS3,6.533136823092337,5.309890423400057,2.8964000796169733,1.7401705748781522
REPchild-0018,rh,V3ab_IPS0,6.0059815878645555,3.3017705546539893,2.4983056669793737,1.160855820700105
REPchild-0018,rh,IPS0_IPS1,6.249117987317798,5.362671729952556,9.92263850417345,8.45667125036014
REPchild-0018,rh,IPS1_IPS2,9.762014910024336,7.489476970253177,11.757036910675112,7.867372744919118
REPchild-0018,rh,IPS2_IPS3,8.52124391264765,5.893517410601909,9.564077424301422,3.888714220314055
REPchild-0019,lh,V3ab_IPS0,4.542782822086013,4.874298453239644,2.6536922800556364,1.2006415058667228
REPchild-0019,lh,IPS0_IPS1,5.543518624532297,3.824003651573501,2.4607491901617125,1.3512459340043947
REPchild-0019,lh,IPS1_IPS2,10.60949641046234,3.351844804777491,2.2134370824628524,1.0121786848832535
REPchild-0019,lh,IPS2_IPS3,11.481581752539272,3.2591554715717095,4.542469775722905,1.5169064696505616
REPchild-0019,rh,V3ab_IPS0,3.67924030409332,1.5252247040313958,1.3423075399588047,0.8367866847473443
REPchild-0019,rh,IPS0_IPS1,3.9553916495274484,1.9340664476064795,3.0454734089432938,2.3677682787194105
REPchild-0019,rh,IPS1_IPS2,5.409686647033848,3.2123626929943487,2.694309310003921,1.7319384977383074
REPchild-0019,rh,IPS2_IPS3,7.7904564420158895,6.695356005325026,2.6116333774042797,2.1664241569276785
REPchild-0020,lh,V3ab_IPS0,5.173293447790338,3.776237408594792,7.01640305474012,4.554435734884695
REPchild-0020,lh,IPS0_IPS1,3.992503332723446,2.0077097245486066,2.5297839054373394,1.2670119392909487
REPchild-0020,lh,IPS1_IPS2,10.005743297518467,7.71915096708267,3.0265885456409185,2.1470224450609336
REPchild-0020,lh,IPS2_IPS3,7.952640452505339,7.499129149619419,6.141565973013276,4.781424757624277
REPchild-0020,rh,V3ab_IPS0,4.905054859560303,1.8089736917878998,3.492481743004247,3.054380173592247
REPchild-0020,rh,IPS0_IPS1,11.961706785944822,8.189237384971525,3.0794901932517815,2.3593733741505023
REPchild-0020,rh,IPS1_IPS2,11.828060713256562,8.603239194402033,2.282895485053486,2.4444572405282954
REPchild-0020,rh,IPS2_IPS3,12.14651470621483,8.393730008249708,1.0457701089338718,1.2123974019827566
REPchild-0021,lh,V3ab_IPS0,5.646939697466063,3.139064253430436,9.813908610389323,6.367639023029036
REPchild-0021,lh,IPS0_IPS1,5.539708967523688,2.794568871948833,3.5083918638367706,1.903607737732559
REPchild-0021,lh,IPS1_IPS2,8.664465869372043,6.833873745828852,5.673253011065958,3.7047742982895513
REPchild-0021,lh,IPS2_IPS3,9.463016608963276,7.762370209699741,6.109277790747505,3.856907801684831
REPchild-0021,rh,V3ab_IPS0,5.037479225620983,1.4340341793650753,2.236231779619539,0.6976027923473248
REPchild-0021,rh,IPS0_IPS1,7.599975141516653,3.5552879625699774,2.0164109725332073,0.8300519801754961
REPchild-0021,rh,IPS1_IPS2,7.0883280269459545,6.416594244875515,2.8420162187609606,2.326063578069161
REPchild-0021,rh,IPS2_IPS3,10.17874481517435,7.33363719823297,6.006329679242083,3.5038147846353853
